,a_count,abbr_count,acronym_count,address_count,applet_count,area_count,article_count,aside_count,audio_count,avg_height,avg_left,avg_top,avg_width,b_count,base_count,basefont_count,bdi_count,bdo_count,big_count,blockquote_count,body_count,br_count,button_count,canvas_count,caption_count,center_count,childs_count,cite_count,className,code_count,col_count,colgroup_count,data_count,datalist_count,dd_count,del_count,details_count,dfn_count,dialog_count,dir_count,div_count,dl_count,dt_count,em_count,embed_count,fieldset_count,figcaption_count,figure_count,font_count,footer_count,form_count,frame_count,frameset_count,h1_count,h2_count,h3_count,h4_count,h5_count,h6_count,head_count,header_count,height,hr_count,html_count,i_count,iframe_count,img_count,input_count,ins_count,kbd_count,label,label_count,left,legend_count,li_count,link_count,main_count,map_count,mark_count,meta_count,meter_count,nav_count,noframes_count,noscript_count,object_count,ol_count,optgroup_count,option_count,output_count,p_count,param_count,parent_landmark,picture_count,pre_count,progress_count,q_count,role,rp_count,rt_count,ruby_count,s_count,samp_count,script_count,sd_height,sd_left,sd_top,sd_width,section_count,select_count,small_count,source_count,span_count,strike_count,strong_count,style_count,sub_count,summary_count,sup_count,svg_count,table_count,tagName,tbody_count,td_count,template_count,textarea_count,tfoot_count,th_count,thead_count,time_count,title_count,top,tr_count,track_count,tt_count,u_count,ul_count,url,var_count,video_count,wbr_count,weighted_height,weighted_left,weighted_top,weighted_width,width,window_elements_count,window_height,word_count,xpath,screenshot,website_total_elements,class
1504,1,0,0,0,0,0,0,0,0,-80.0,60.0,40.0,-120.0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,editorial theme-background-color-white custom-editorial reverse-render,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,442.0,0.0,1686.0,1080.0,0,0,0,0,0,0,0,0,0,0,1,0,0,SECTION,0,0,0,0,0,0,0,0,0,1686.0,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,68.29375,33.0610351562,24.0017578125,175.14375,1080,446,6143,2.8333333333,/body[2]/div[1]/div[1]/div[2]/section[5],./2-output-urls-data/392-82.png,409,region
1505,1,0,0,0,0,0,0,0,0,-110.0,60.0,54.609375,-120.0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,editorial theme-background-color-light custom-editorial,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,350.0,0.0,2128.375,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,2128.375,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,50.4583333333,59.0712890625,22.9645182292,194.5555555556,1080,446,6143,2.4,/body[2]/div[1]/div[1]/div[2]/section[6],./2-output-urls-data/392-82.png,409,region
1506,1,0,0,0,0,0,0,0,0,-80.0,60.0,40.0,-120.0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,editorial theme-background-color-white custom-editorial reverse-render,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,372.0,0.0,2478.375,1080.0,0,0,0,0,0,0,0,0,0,0,1,0,0,SECTION,0,0,0,0,0,0,0,0,0,2478.375,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,55.16875,36.3388671875,19.8416015625,175.14375,1080,446,6143,1.6666666667,/body[2]/div[1]/div[1]/div[2]/section[7],./2-output-urls-data/392-82.png,409,region
1507,0,0,0,0,0,0,0,0,0,-120.0,0.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,showcase theme-background-color-light custom-logo-section,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,259,1,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,259.0,0.0,2850.34375,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,2850.34375,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,20.1818181818,69.4090909091,-90.8338068182,229.3636363636,1080,446,6143,1.5,/body[2]/div[1]/div[1]/div[2]/section[8],./2-output-urls-data/392-82.png,409,region
1508,1,0,0,0,0,0,0,0,0,-120.0,0.0,60.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,pullout custom-pullout theme-background-color-white,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,342.0,0.0,3109.34375,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,3109.34375,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,70.1979166667,20.1577148438,24.2708333333,330.9375,1080,446,6143,12.0,/body[2]/div[1]/div[1]/div[2]/section[9],./2-output-urls-data/392-82.png,409,region
1509,3,0,0,0,0,0,0,0,0,-121.0,0.0,60.0,0.0,5,0,0,0,0,0,0,0,6,0,0,0,0,39,0,panels theme-background-color-dark panelTop center,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,533,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,533.0,0.0,4596.34375,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,4596.34375,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,22.8615785256,12.2724171174,15.2448605268,78.8816105769,1080,446,6143,4.0526315789,/body[2]/div[1]/div[1]/div[2]/section[11],./2-output-urls-data/392-82.png,409,region
1510,1,0,0,0,0,0,0,0,0,-79.0,0.0,20.0,0.0,4,0,0,0,0,0,0,0,2,0,0,0,0,24,0,panels theme-background-color-dark panelBottom center,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,268,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,0,0,0,0,,0,0,0,0,0,0,268.0,0.0,5128.5,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,5128.5,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,17.0006510417,13.1560465495,-50.4010823568,103.9391276042,1080,446,6143,2.0,/body[2]/div[1]/div[1]/div[2]/section[12],./2-output-urls-data/392-82.png,409,region
1511,0,0,0,0,0,0,0,0,0,-80.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,disclosure theme-background-color-white,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,310.0,0.0,5397.0625,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,5397.0625,0,0,0,0,0,http://localhost:8080/82/index.html,0,0,0,53.90625,22.7443847656,13.486816406199999,244.875,1080,446,6143,1.0,/body[2]/div[1]/div[1]/div[2]/section[13],./2-output-urls-data/392-82.png,409,region
1512,6,0,0,0,0,0,0,0,0,-63.0,80.0,32.0,-160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,wmx12 mx-auto ps-relative z-active mtn128 sm:mt0 p32 sm:pl12 sm:pr12 sm:pt48,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,944,0,0,0,0,2,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,944.0,0.0,988.546875,1080.0,0,0,0,0,3,0,0,0,0,0,0,4,0,SECTION,0,0,0,0,0,0,0,0,0,988.546875,0,0,0,0,0,http://localhost:8080/40/index.html,0,0,0,65.2222222222,43.8764938778,33.9847777685,60.3628472222,1080,933,12112,9.75,/body[2]/div[4]/div[2]/section[2],./2-output-urls-data/396-40.png,907,region
1513,0,0,0,0,0,0,0,0,0,-293.6666666667,0.0,160.3385416667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,ta-center pb64 pt96 sm:pt32,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,15,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,352.6828918763,0.0,1934.27885867,1080.0,0,0,0,0,4,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,1933.265625,0,0,0,0,0,http://localhost:8080/40/index.html,0,0,0,7.8581081081,66.0472972973,-389.6677576014,102.5337837838,1080,933,12112,1.5,/body[2]/div[4]/div[2]/section[3],./2-output-urls-data/396-40.png,907,region
1514,15,0,0,0,0,0,0,0,0,-3236.6666666667,365.3333333333,1332.296875,-688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,p-wrapper-home p48 pb0 sm:p12 ps-relative overflow-hidden,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,3967,0,0,0,0,6,1,0,0,False,1,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,0,False,0,0,0,0,,0,0,0,0,0,0,4177.3232125635,439.4582523466,2865.0780429119,1158.5830426287,0,0,0,0,19,0,1,0,0,0,0,36,0,SECTION,0,0,0,0,0,0,0,0,0,2284.4375,0,0,0,0,0,http://localhost:8080/40/index.html,0,0,0,26.7337449597,23.8258166545,93.8900265694,29.1640246976,1080,933,12112,6.95625,/body[2]/div[4]/div[2]/section[4],./2-output-urls-data/396-40.png,907,region
1515,0,0,0,0,0,0,0,0,0,-559.5,382.0,165.3515625,-764.0,0,0,0,0,0,0,0,0,4,0,0,0,0,32,0,d-flex flex__allitems3 jc-center sm:ta-center ff-row-wrap p-wrapper mx-auto pt64 pb128,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,0,0,0,0,,0,0,0,0,0,0,952.2461604018,223.4457428549,6359.6107843027,1080.0,0,0,0,0,0,0,4,0,0,0,0,4,0,SECTION,0,0,0,0,0,0,0,0,0,6357.1875,0,0,0,0,0,http://localhost:8080/40/index.html,0,0,0,64.4375,179.7194277048,117.9711151123,77.90625,1080,933,12112,9.25,/body[2]/div[4]/div[2]/section[6],./2-output-urls-data/396-40.png,907,region
1516,5,0,0,0,0,0,0,0,0,-726.6666666667,351.5755208333,367.7734375,-700.0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,p-home-company pb128 ta-center,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,840.2578308009,197.3823535449,7314.3800560477,1122.6104993867,0,0,0,0,1,0,0,0,0,0,0,4,0,SECTION,0,0,0,0,0,0,0,0,0,7309.09375,0,0,0,0,0,http://localhost:8080/40/index.html,0,0,0,28.3203125,138.8834844828,125.3669624329,99.359375,1080,933,12112,3.0,/body[2]/div[4]/div[2]/section[7],./2-output-urls-data/396-40.png,907,region
1517,15,0,0,0,0,0,0,0,0,-128.0,0.0,96.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,bar-lg sm:bar0 bg-blue-900 d:bg-blue-100 fc-white d:fc-black m48 mtn96 md:ml32 md:mr32 sm:ml0 sm:mr0 mb0 pt32 pb96 sm:pl24 sm:pr24 overflow-hidden,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,722,0,0,0,0,14,0,0,0,False,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,722.0,48.0,8044.40625,984.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,8044.40625,0,0,0,0,0,http://localhost:8080/40/index.html,0,0,0,33.0335144928,34.5109454169,-237.6021648905,34.5461956522,984,933,12112,1.3611111111,/body[2]/div[4]/div[2]/section[8],./2-output-urls-data/396-40.png,907,region
1518,1,0,0,0,0,0,0,0,0,-97.0,368.0677083333,40.1875,-843.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,py32 ta-center fs-body3 d-flex ai-center jc-center sm:fd-column my32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,120.3481062031,277.2971129607,8798.4236612921,1101.667927382,0,0,0,0,0,0,1,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,8798.421875,0,0,0,0,0,http://localhost:8080/40/index.html,0,0,0,12.8333333333,230.0221354167,31.8619791667,129.8333333333,1080,933,12112,2.0,/body[2]/div[4]/div[2]/section[9],./2-output-urls-data/396-40.png,907,region
1519,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,sc-iBPRYJ hSFaOX sc-khAkjo iblXNB,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,196,0,0,0,0,0,0,0,0,False,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,0,0,0,0,,0,0,0,0,0,0,196.0,8.0,104.0,1064.0,0,0,0,0,1,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,104.0,0,0,0,0,0,http://localhost:8080/78/index.html,0,0,0,19.2372532895,0.6132555510000001,8.868074116,170.1278782895,1064,387,1122,4.7142857143,/body[2]/div[1]/div[2]/div[1]/section[1],./2-output-urls-data/403-78.png,334,region
1520,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,sc-iBPRYJ bFCFbb sc-hgZQmf hTKmBC,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,False,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,143.0,8.0,315.53125,1064.0,0,0,0,0,1,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,315.53125,0,0,0,0,0,http://localhost:8080/78/index.html,0,0,0,20.30859375,0.0,8.6628011068,249.6041666667,1064,387,1122,4.8,/body[2]/div[1]/div[2]/div[1]/section[2],./2-output-urls-data/403-78.png,334,region
1521,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,6,0,0,0,116,0,rh08 rh08v0 rw-neutral-50bg,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,False,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,0,0,0,0,,0,0,0,0,0,0,480.0,0.0,278.796875,1080.0,0,0,0,0,14,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,278.796875,0,0,0,0,1,http://localhost:8080/381/index.html,0,0,0,14.601075271100001,-15.7369729568,8.8509983194,34.7165222168,1080,1976,4188,6.9142857143,/body[2]/div[2]/div[2]/main[2]/div[1]/section[1],./2-output-urls-data/407-381.png,1892,region
1522,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,0,0,0,44,0,rc20v1 rc20v3 rc20v4 rh02  rh02v1 pghero  close-panel-anime,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,332.0,0.0,756.796875,1080.0,0,0,0,0,6,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,756.796875,0,0,0,0,0,http://localhost:8080/381/index.html,0,0,0,35.4617808949,51.2551342357,2.1986288591,68.8190030185,1080,1976,4188,4.0588235294,/body[2]/div[2]/div[2]/main[2]/section[2],./2-output-urls-data/407-381.png,1892,region
1523,6,0,0,0,0,0,0,0,0,-71.0,0.0,48.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,rh09 rh09v3 rw-neutral-10bg rw-pattern9 rw-pattern-50p rw-pattern-small rw-pattern-load,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,515,0,0,0,0,3,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,515.0,0.0,1088.3125,1080.0,0,0,0,0,8,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,1088.3125,0,0,0,0,0,http://localhost:8080/381/index.html,0,0,0,22.0013297872,12.505859375,5.1435962434,45.7935505319,1080,1976,4188,6.5882352941,/body[2]/div[2]/div[2]/main[2]/section[3],./2-output-urls-data/407-381.png,1892,region
1524,207,0,0,0,0,0,0,0,0,-97.0,0.0,48.0,0.0,0,0,0,0,0,0,0,0,0,19,0,0,0,618,0,rc105 rc105v0 rw-neutral-10bg cpad,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,14,0,0,0,1,1087,0,0,0,0,0,0,0,0,False,0,0.0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,False,0,0,0,0,,0,0,0,0,0,0,1087.0,0.0,1603.859375,1080.0,0,0,0,0,20,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,1603.859375,0,0,0,0,27,http://localhost:8080/381/index.html,0,0,0,4.4321842132,13.3420714344,27.165439939,18.3775472795,1080,1976,4188,3.8626760562999998,/body[2]/div[2]/div[2]/main[2]/section[4],./2-output-urls-data/407-381.png,1892,region
1525,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,"logoGrid layout--margin
                backgroundJasmine",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,318,0,0,0,0,3,0,0,0,False,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,3,0,0,0,,0,0,0,0,0,0,318.0,8.0,10546.265625,1064.0,0,0,0,3,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,10546.265625,0,0,0,0,0,http://localhost:8080/386/index.html,0,0,0,26.7421875,15.1721191406,11.220703125,121.0026041667,1064,1344,23315,8.0,/body[2]/main[2]/section[8],./2-output-urls-data/410-386.png,1266,region
1526,0,0,0,0,0,0,0,0,0,-377.8,1.0,117.4,-98.6,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,lmt__side_container lmt__side_container--source,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,472,0,0,0,0,0,0,0,0,lmt__side_container lmt__side_container--source translation-source-heading null null,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tabpanel,0,0,0,0,,0,0,0,0,0,0,498.815557095,50.0,243.1263868855,522.993537245,0,0,0,0,6,0,2,0,0,0,0,0,0,SECTION,0,0,0,1,0,0,0,0,0,165.0,0,0,0,0,0,http://localhost:8080/149/index.html,0,0,0,39.7235576923,20.410231370200002,42.3293269231,115.7355769231,486,526,2520,7.4285714286,/body[2]/div[14]/main[1]/div[5]/div[3]/section[1],./2-output-urls-data/418-149.png,480,region
1527,0,0,0,0,0,0,0,0,0,-393.5,1.0,176.3333333333,-82.5,0,0,0,0,0,0,0,0,0,6,0,0,0,66,0,lmt__side_container lmt__side_container--target,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,472,0,0,0,0,0,0,0,0,lmt__side_container lmt__side_container--target translation-results-heading null null,0,544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tabpanel,0,0,0,0,,0,0,0,0,0,0,495.692024682,544.0,266.7618580099,518.2636877112,0,0,0,0,15,0,1,0,0,0,0,3,0,SECTION,0,0,0,1,0,0,0,0,0,165.0,0,0,0,0,0,http://localhost:8080/149/index.html,0,0,0,14.1218927557,8.5077160922,36.7398696379,61.7109818892,486,526,2520,3.7692307692,/body[2]/div[14]/main[1]/div[5]/div[3]/section[3],./2-output-urls-data/418-149.png,480,region
1528,1,0,0,0,0,0,0,0,0,-140.0,0.0,140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,lpc lpc-div-tree block-hero,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1426,0,0,0,0,4,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,3,0,0,0,,0,0,0,0,0,0,1426.0,0.0,0.0,1080.0,0,0,0,6,6,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/51/index.html,0,0,0,46.2730887277,10.603905814,36.9727750506,61.8158482143,1080,1380,23145,3.0909090909,/body[2]/section[2],./2-output-urls-data/42-51.png,1308,region
1529,3,0,0,0,0,0,0,0,0,-240.0,32.390625,120.0,-64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,lpc lpc-div-tree block-build,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,13818,0,0,0,0,7,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,7,0,0,0,,0,0,0,0,0,0,13818.0,0.0,1426.09375,1080.0,0,0,0,15,2,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,1426.09375,0,0,0,0,0,http://localhost:8080/51/index.html,0,1,0,206.7705525406,7.4539847338000005,170.6780908599,37.818083552,1080,1380,23145,2.8536585366000002,/body[2]/section[3],./2-output-urls-data/42-51.png,1308,region
1530,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,_3d64y,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,1,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,85.0,0.0,72.0,1116.0,0,0,0,0,4,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,72.0,0,0,0,0,0,http://localhost:8080/343/index.html,0,0,0,12.3562247984,5.3665436775,0.35366499560000003,160.9200793851,1116,1916,16735,2.3333333333,/body[2]/div[3]/div[1]/div[4]/div[1]/main[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1]/section[1],./2-output-urls-data/420-343.png,1829,complementary
1531,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,_3d64y,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1160,0,0,0,0,2,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,0,0,0,0,,0,0,0,0,0,0,1160.0,0.0,157.0,1116.0,0,0,0,0,10,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,157.0,0,0,0,0,0,http://localhost:8080/343/index.html,0,0,0,129.2856862138,0.42233574100000004,2.1028227457,128.6952886814,1116,1916,16735,4.2,/body[2]/div[3]/div[1]/div[4]/div[1]/main[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1]/section[2],./2-output-urls-data/420-343.png,1829,region
1532,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,_3d64y,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,418.0,0.0,1317.0,1116.0,0,0,0,0,10,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,1317.0,0,0,0,0,0,http://localhost:8080/343/index.html,0,0,0,65.8666596284,24.6882126267,1.7038838138,136.0230152027,1116,1916,16735,4.9,/body[2]/div[3]/div[1]/div[4]/div[1]/main[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1]/section[3],./2-output-urls-data/420-343.png,1829,region
1533,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,_3d64y,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,980,0,0,0,0,2,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,0,0,0,0,,0,0,0,0,0,0,980.0,0.0,1735.0,1116.0,0,0,0,0,27,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,1735.0,0,0,0,0,0,http://localhost:8080/343/index.html,0,0,0,63.9142057999,10.6389743971,5.007340474,57.4175070058,1116,1916,16735,5.347826087,/body[2]/div[3]/div[1]/div[4]/div[1]/main[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1]/section[4],./2-output-urls-data/420-343.png,1829,region
